ToolName	SP	SP_NAME
ПЦБ-20.58Л (848).xlsx	842.05.05.11.00	Крышка сцепления
ПЦБ-20.58Л (848).xlsx	842.05.05.12.00	Стопор
ПЦБ-20.58Л (848).xlsx	842.05.05.11.01	Тяга тормоза
ПЦБ-20.58Л (848).xlsx	842.05.05.11.02	Вторичная тяга
ПЦБ-20.58Л (848).xlsx	842.05.05.28.00	Основная тяга
ПЦБ-20.58Л (848).xlsx	842.05.05.22.00	Ось
ПЦБ-20.58Л (848).xlsx	00.02.99.02.26	Кольцо пружинное
ПЦБ-20.58Л (848).xlsx	842.05.05.19.00	Рукоятка тормоза
ПЦБ-20.58Л (848).xlsx	842.05.05.25.00	Кронштейн
ПЦБ-20.58Л (848).xlsx	842.05.05.25.01	Шайба 6x22x1.5
ПЦБ-20.58Л (848).xlsx	842.05.05.20.00	Штифт
ПЦБ-20.58Л (848).xlsx	842.05.05.21.00	Пружина кручения
ПЦБ-20.58Л (848).xlsx	842.05.05.23.00	Шайба
ПЦБ-20.58Л (848).xlsx	00.02.99.02.04	Кольцо пружинное
ПЦБ-20.58Л (848).xlsx	842.05.05.26.00	Кольцо
ПЦБ-20.58Л (848).xlsx	842.05.05.29.00	Штифт
ПЦБ-20.58Л (848).xlsx	842.05.05.31.00	Штифт 3x8
ПЦБ-20.58Л (848).xlsx	842.05.05.32.00	Упорное кольцо
ПЦБ-20.58Л (848).xlsx	842.05.05.33.00	Натяжитель
ПЦБ-20.58Л (848).xlsx	842.05.05.13.00	Винт натяжителя
ПЦБ-20.58Л (848).xlsx	842.05.05.34.00	Пружина тормоза
ПЦБ-20.58Л (848).xlsx	842.05.05.35.00	Пружина возвратная
ПЦБ-20.58Л (848).xlsx	842.05.03.01.01	Крышка цилиндра
ПЦБ-20.58Л (848).xlsx	842.05.03.01.02	Фиксатор
ПЦБ-20.58Л (848).xlsx	842.05.03.01.03	Заглушка
Д-16.1050Р2 (369_473).xlsx	00.02.04.01.35	Винт фиксирующий М6Lх26
Д-16.1050Р2 (369_473).xlsx	00.20.20.03.00	Патрон сверлильный
Д-16.1050Р2 (369_473).xlsx	05.03.01.01.00	Шпиндель
Д-16.1050Р2 (369_473).xlsx	05.03.00.01.00	Корпус редуктора
Д-16.1050Р2 (369_473).xlsx	05.03.00.02.00	Штифт ориентирующий
Д-16.1050Р2 (369_473).xlsx	00.01.01.01.07	Подшипник шариковый 6002.2Z
Д-16.1050Р2 (369_473).xlsx	00.02.99.01.10	Кольцо стопорное для отв.
Д-16.1050Р2 (369_473).xlsx	00.02.99.02.10	Кольцо стопорное для вала
Д-16.1050Р2 (369_473).xlsx	02.03.01.05.00	Шпонка сегментная
Д-16.1050Р2 (369_473).xlsx	05.03.01.03.00	Колесо зубчатое
Д-16.1050Р2 (369_473).xlsx	00.02.99.02.05	Кольцо стопорное для вала
Д-16.1050Р2 (369_473).xlsx	00.01.02.01.07	Подшипник роликовый НК1012
Д-16.1050Р2 (369_473).xlsx	00.02.04.02.03	Болт
Д-16.1050Р2 (369_473).xlsx	05.02.00.01.00	Ручка боковая
Д-16.1050Р2 (369_473).xlsx	00.20.20.03.01	Ключ патронный
Д-16.1050Р2 (369_473).xlsx	00.02.03.01.31	Винт саморез
Д-16.1050Р2 (369_473).xlsx	05.03.00.03.00	Прокладка
Д-16.1050Р2 (369_473).xlsx	00.01.02.01.03	Подшипник роликовый НК0810
Д-16.1050Р2 (369_473).xlsx	05.03.02.01.00	Вал-шестерня
Д-16.1050Р2 (369_473).xlsx	05.03.02.02.00	Колесо зубчатое
Д-16.1050Р2 (369_473).xlsx	05.04.01.01.00	Щит промежуточный
Д-16.1050Р2 (369_473).xlsx	05.03.03.01.00	Вал-шестерня
Д-16.1050Р2 (369_473).xlsx	05.03.03.02.00	Колесо зубчатое
Д-16.1050Р2 (369_473).xlsx	00.02.99.02.03	Кольцо стопорное для вала
Д-16.1050Р2 (369_473).xlsx	05.04.01.04.00	Экран металлический
Д-16.1050Р2 (369_473).xlsx	369.04.02.01.00	Якорь с вентилятором
Д-16.1050Р2 (369_473).xlsx	00.01.01.01.23	Подшипник  шариковый 608.ZZ 
Д-16.1050Р2 (369_473).xlsx	52.04.02.02.00	Втулка резиновая
Д-16.1050Р2 (369_473).xlsx	05.04.01.03.00	Кольцо фетровое
Д-16.1050Р2 (369_473).xlsx	05.04.01.02.00	Кольцо резиновое 
Д-16.1050Р2 (369_473).xlsx	00.01.01.01.20	Подшипник шариковый 6000.2RS
Д-16.1050Р2 (369_473).xlsx	369.04.00.01.01	Бумага изоляционная
Д-16.1050Р2 (369_473).xlsx	00.10.06.01.01	Кольцо ферритовое
Д-16.1050Р2 (369_473).xlsx	369.04.00.01.00	Диафрагма
Д-16.1050Р2 (369_473).xlsx	05.04.03.00.00	Статор в сборе
Д-16.1050Р2 (369_473).xlsx	369.01.02.02.00	Табличка маркировочная
Д-16.1050Р2 (369_473).xlsx	05.04.04.01.00	Колпачок щеткодержателя
Д-16.1050Р2 (369_473).xlsx	00.10.06.01.01	Кольцо ферритовое
Д-16.1050Р2 (369_473).xlsx	05.04.04.02.02	Щётка электрическая
Д-16.1050Р2 (369_473).xlsx	05.04.04.04.00	Корпус щеткодержателя
Д-16.1050Р2 (369_473).xlsx	00.02.03.01.10	Винт саморез
Д-16.1050Р2 (369_473).xlsx	00.10.01.01.03	Выключатель
Д-16.1050Р2 (369_473).xlsx	369.01.02.01.00	Табличка логотип
Д-16.1050Р2 (369_473).xlsx	369.05.00.00.00	Корпус двигателя с ручкой - комплект
Д-16.1050Р2 (369_473).xlsx	05.04.00.04.00	Заглушка
Д-16.1050Р2 (369_473).xlsx	00.02.01.01.08	Гайка М8х1
Д-16.1050Р2 (369_473).xlsx	369.05.00.02.00	Крышка корпуса двигателя
Д-16.1050Р2 (369_473).xlsx	369.02.00.03.00	Ручка
Д-16.1050Р2 (369_473).xlsx	05.02.00.04.00	Винт барашковый
Д-16.1050Р2 (369_473).xlsx	00.02.03.01.04	Винт саморез
Д-16.1050Р2 (369_473).xlsx	00.02.03.01.06	Винт саморез
Д-16.1050Р2 (369_473).xlsx	05.04.00.07.00	Фиксатор клавиши
Д-16.1050Р2 (369_473).xlsx	00.10.05.01.04	Блок помехоподавляющий
Д-16.1050Р2 (369_473).xlsx	00.02.03.01.04	Винт саморез
Д-16.1050Р2 (369_473).xlsx	05.04.00.09.00	Планка фиксации шнура
Д-16.1050Р2 (369_473).xlsx	05.04.00.08.00	Трубка защитная шнура
Д-16.1050Р2 (369_473).xlsx	00.10.02.02.01	Шнур питания с вилкой
Д-16.1050Р2 (369_473).xlsx	05.03.00.00.00	Редуктор в сборе
Д-16.1050ЭР2(473) миксер.xlsx	00.02.04.01.35	Винт фиксирующий М6Lх26
Д-16.1050ЭР2(473) миксер.xlsx	00.20.20.03.00	Патрон сверлильный
Д-16.1050ЭР2(473) миксер.xlsx	05.03.01.01.00	Шпиндель
Д-16.1050ЭР2(473) миксер.xlsx	05.03.00.01.00	Корпус редуктора
Д-16.1050ЭР2(473) миксер.xlsx	05.03.00.02.00	Штифт ориентирующий
Д-16.1050ЭР2(473) миксер.xlsx	00.01.01.01.07	Подшипник шариковый 6002.2Z
Д-16.1050ЭР2(473) миксер.xlsx	00.02.99.01.10	Кольцо стопорное для отв.
Д-16.1050ЭР2(473) миксер.xlsx	00.02.99.02.10	Кольцо стопорное для вала
Д-16.1050ЭР2(473) миксер.xlsx	02.03.01.05.00	Шпонка сегментная
Д-16.1050ЭР2(473) миксер.xlsx	05.03.01.03.00	Колесо зубчатое
Д-16.1050ЭР2(473) миксер.xlsx	00.02.99.02.05	Кольцо стопорное для вала
Д-16.1050ЭР2(473) миксер.xlsx	00.01.02.01.07	Подшипник роликовый НК1012
Д-16.1050ЭР2(473) миксер.xlsx	00.02.04.02.03	Болт
Д-16.1050ЭР2(473) миксер.xlsx	05.02.00.01.00	Ручка боковая
Д-16.1050ЭР2(473) миксер.xlsx	00.20.20.03.01	Ключ патронный
Д-16.1050ЭР2(473) миксер.xlsx	00.02.03.01.31	Винт саморез
Д-16.1050ЭР2(473) миксер.xlsx	05.03.00.03.00	Прокладка
Д-16.1050ЭР2(473) миксер.xlsx	00.01.02.01.03	Подшипник роликовый НК0810
Д-16.1050ЭР2(473) миксер.xlsx	05.03.02.01.00	Вал-шестерня
Д-16.1050ЭР2(473) миксер.xlsx	05.03.02.02.00	Колесо зубчатое
Д-16.1050ЭР2(473) миксер.xlsx	05.04.01.01.00	Щит промежуточный
Д-16.1050ЭР2(473) миксер.xlsx	05.03.03.01.00	Вал-шестерня
Д-16.1050ЭР2(473) миксер.xlsx	05.03.03.02.00	Колесо зубчатое
Д-16.1050ЭР2(473) миксер.xlsx	00.02.99.02.03	Кольцо стопорное для вала
Д-16.1050ЭР2(473) миксер.xlsx	05.04.01.04.00	Экран металлический
Д-16.1050ЭР2(473) миксер.xlsx	369.04.02.01.00	Якорь с вентилятором
Д-16.1050ЭР2(473) миксер.xlsx	00.01.01.01.23	Подшипник  шариковый 608.ZZ 
Д-16.1050ЭР2(473) миксер.xlsx	52.04.02.02.00	Втулка резиновая
Д-16.1050ЭР2(473) миксер.xlsx	05.04.01.03.00	Кольцо фетровое
Д-16.1050ЭР2(473) миксер.xlsx	05.04.01.02.00	Кольцо резиновое 
Д-16.1050ЭР2(473) миксер.xlsx	00.01.01.01.20	Подшипник шариковый 6000.2RS
Д-16.1050ЭР2(473) миксер.xlsx	369.04.00.01.01	Бумага изоляционная
Д-16.1050ЭР2(473) миксер.xlsx	00.10.06.01.01	Кольцо ферритовое
Д-16.1050ЭР2(473) миксер.xlsx	369.04.00.01.00	Диафрагма
Д-16.1050ЭР2(473) миксер.xlsx	05.04.03.00.00	Статор в сборе
Д-16.1050ЭР2(473) миксер.xlsx	473.01.02.02.00	Табличка маркировочная
Д-16.1050ЭР2(473) миксер.xlsx	05.04.04.04.00	Корпус щеткодержателя
Д-16.1050ЭР2(473) миксер.xlsx	00.10.06.01.01	Кольцо ферритовое
Д-16.1050ЭР2(473) миксер.xlsx	05.04.04.02.02	Щётка электрическая
Д-16.1050ЭР2(473) миксер.xlsx	05.04.04.04.00	Корпус щеткодержателя
Д-16.1050ЭР2(473) миксер.xlsx	00.02.03.01.10	Винт саморез
Д-16.1050ЭР2(473) миксер.xlsx	00.10.01.01.03	Выключатель
Д-16.1050ЭР2(473) миксер.xlsx	369.01.02.01.00	Табличка логотип
Д-16.1050ЭР2(473) миксер.xlsx	369.05.00.01.00	Корпус двигателя
Д-16.1050ЭР2(473) миксер.xlsx	00.02.01.01.08	Гайка М8х1
Д-16.1050ЭР2(473) миксер.xlsx	00.02.01.01.08	Гайка М8х1
Д-16.1050ЭР2(473) миксер.xlsx	369.05.00.02.00	Крышка корпуса двигателя
Д-16.1050ЭР2(473) миксер.xlsx	369.02.00.03.00	Ручка
Д-16.1050ЭР2(473) миксер.xlsx	05.02.00.04.00	Винт барашковый
Д-16.1050ЭР2(473) миксер.xlsx	00.02.03.01.04	Винт саморез
Д-16.1050ЭР2(473) миксер.xlsx	00.02.03.01.06	Винт саморез
Д-16.1050ЭР2(473) миксер.xlsx	369.05.00.04.00	Накладка ручки
Д-16.1050ЭР2(473) миксер.xlsx	05.04.00.07.00	Фиксатор клавиши
Д-16.1050ЭР2(473) миксер.xlsx	00.10.05.01.04	Блок помехоподавляющий
Д-16.1050ЭР2(473) миксер.xlsx	00.02.03.01.04	Винт саморез
Д-16.1050ЭР2(473) миксер.xlsx	341.04.00.03.00	Планка прижимная
Д-16.1050ЭР2(473) миксер.xlsx	05.04.00.08.00	Трубка защитная шнура
Д-16.1050ЭР2(473) миксер.xlsx	00.10.02.01.01	Шнур питания с вилкой
Д-16.1050ЭР2(473) миксер.xlsx	473.02.00.01.00	Кольцо войлочное
Д-16.1050ЭР2(473) миксер.xlsx	473.02.00.02.00	Муфта
Д-16.1050ЭР2(473) миксер.xlsx	473.02.00.03.00	Насадка смеситель
Д-16.1050ЭР2(473) миксер.xlsx	00.33.54.47.00	Удлинитель
Д-16.1050ЭР2(473) миксер.xlsx	473.02.00.05.00	Ключ специальный
Д-16.1050ЭР2(473) миксер.xlsx	473.02.00.05.00	Ключ гаечный рожковый
ДП-140.800 (95).xlsx	00.02.04.01.44	Винт М5х50
ДП-140.800 (95).xlsx	00.02.03.01.04	Винт саморез
ДП-140.800 (95).xlsx	95.05.00.00.00	Ручка комплект (лев+пр)
ДП-140.800 (95).xlsx	00.10.01.01.10	Выключатель
ДП-140.800 (95).xlsx	00.02.03.01.03	Винт саморез
ДП-140.800 (95).xlsx	95.05.00.05.00	Крышка корпуса двигателя
ДП-140.800 (95).xlsx	00.02.03.01.51	Винт саморез
ДП-140.800 (95).xlsx	95.04.03.04.00	Пружина спиральная
ДП-140.800 (95).xlsx	95.04.03.03.00	Щетка электрическая
ДП-140.800 (95).xlsx	95.04.03.03.01	Щетка электрическая  (комплект  -2шт.)
ДП-140.800 (95).xlsx	95.04.03.01.00	Корпус щеткодержателя
ДП-140.800 (95).xlsx	95.04.03.05.00	Фастон
ДП-140.800 (95).xlsx	95.01.02.02.00	Табличка маркировочная
ДП-140.800 (95).xlsx	00.02.04.01.17	Винт M5X25
ДП-140.800 (95).xlsx	95.05.00.04.00	Корпус двигателя
ДП-140.800 (95).xlsx	00.02.03.01.63	Винт саморез
ДП-140.800 (95).xlsx	95.05.00.03.00	Рукоятка дополнительная
ДП-140.800 (95).xlsx	00.02.04.04.30	Винт M5x16
ДП-140.800 (95).xlsx	00.02.02.02.20	Шайба
ДП-140.800 (95).xlsx	95.04.01.01.00	Статор
ДП-140.800 (95).xlsx	00.02.03.01.19	Винт саморез
ДП-140.800 (95).xlsx	95.04.01.03.00	Диафрагма
ДП-140.800 (95).xlsx	95.04.02.02.00	Втулка резиновая
ДП-140.800 (95).xlsx	00.01.01.01.06	Подшипник шариковый 607.2Z
ДП-140.800 (95).xlsx	95.04.02.01.00	Якорь с вентилятором
ДП-140.800 (95).xlsx	00.01.01.01.20	Подшипник шариковый 6000.2RS
ДП-140.800 (95).xlsx	00.10.04.01.15	Конденсатор
ДП-140.800 (95).xlsx	15.04.00.06.00	Планка фиксации шнура
ДП-140.800 (95).xlsx	95.04.00.02.00	Трубка защитная шнура
ДП-140.800 (95).xlsx	00.10.02.01.01	Шнур питания с вилкой
ДП-140.800 (95).xlsx	95.03.03.10.00	Кнопка фиксатора шпинделя
ДП-140.800 (95).xlsx	95.03.03.09.00	Рычаг фиксатор шпинделя
ДП-140.800 (95).xlsx	95.03.03.08.00	Пружина
ДП-140.800 (95).xlsx	95.03.03.07.00	Шайба прямоугольная
ДП-140.800 (95).xlsx	95.03.03.06.00	Кольцо уплотнительное 
ДП-140.800 (95).xlsx	95.03.03.05.00	Корпус редуктора
ДП-140.800 (95).xlsx	95.03.02.01.00	Кожух неподвижный
ДП-140.800 (95).xlsx	00.02.03.01.21	Винт М3х8
ДП-140.800 (95).xlsx	00.02.04.04.30	Винт 
ДП-140.800 (95).xlsx	95.03.02.02.00	Упор резиновый
ДП-140.800 (95).xlsx	00.02.04.04.19	Винт
ДП-140.800 (95).xlsx	00.01.02.01.25	Подшипник роликовый HK0808
ДП-140.800 (95).xlsx	00.02.99.02.05	Кольцо стопорное для вала
ДП-140.800 (95).xlsx	95.03.02.03.00	Винт специальный
ДП-140.800 (95).xlsx	95.03.03.04.00	Колесо зубчатое
ДП-140.800 (95).xlsx	154.03.04.02.00	Шпонка сегментная
ДП-140.800 (95).xlsx	154.03.04.03.00	Шпиндель
ДП-140.800 (95).xlsx	00.02.99.01.06	Кольцо стопорное для отв.
ДП-140.800 (95).xlsx	00.01.01.01.42	Подшипник шариковый 6001.RS
ДП-140.800 (95).xlsx	95.03.03.01.00	Корпус подшипника
ДП-140.800 (95).xlsx	00.02.04.05.02	Винт
ДП-140.800 (95).xlsx	95.04.01.02.00	Клемма
ДП-140.800 (95).xlsx	95.03.04.01.00	Болт специальный
ДП-140.800 (95).xlsx	95.03.01.03.00	Пружина
ДП-140.800 (95).xlsx	00.02.04.05.08	Винт 
ДП-140.800 (95).xlsx	95.03.01.01.00	Кожух подвижный
ДП-140.800 (95).xlsx	00.02.99.02.12	Кольцо стопорное для вала
ДП-140.800 (95).xlsx	95.03.01.02.00	Ручка кожуха подвижного
ДП-140.800 (95).xlsx	00.02.02.02.02	Шайба плоская
ДП-140.800 (95).xlsx	95.02.00.05.00	Фланец внутренний
ДП-140.800 (95).xlsx	95.11.05.20.00	Диск пильный
ДП-140.800 (95).xlsx	95.02.00.04.00	Фланец наружный
ДП-140.800 (95).xlsx	95.02.00.03.00	Винт специальный
ДП-140.800 (95).xlsx	00.02.02.03.08	Шайба стопорная Е_обр.
ДП-140.800 (95).xlsx	95.03.04.02.00	Рычаг
ДП-140.800 (95).xlsx	95.03.04.03.00	Контргайка
ДП-140.800 (95).xlsx	95.03.04.04.00	Пружина
ДП-140.800 (95).xlsx	00.02.02.02.32	Шайба
ДП-140.800 (95).xlsx	95.03.04.05.00	Кронштейн
ДП-140.800 (95).xlsx	95.03.04.06.00	Винт
ДП-140.800 (95).xlsx	95.03.04.07.00	Пружина
ДП-140.800 (95).xlsx	00.02.99.02.02	Кольцо стопорное для вала
ДП-140.800 (95).xlsx	95.03.04.08.00	Заклепка
ДП-140.800 (95).xlsx	95.03.04.09.00	Кронштейн угловой
ДП-140.800 (95).xlsx	95.03.04.10.00	Ось
ДП-140.800 (95).xlsx	95.03.04.11.00	Винт специальный
ДП-140.800 (95).xlsx	95.03.04.15.00	Основание
ДП-140.800 (95).xlsx	00.02.04.05.05	Винт
ДП-140.800 (95).xlsx	95.03.04.12.00	Шкала глубины пиления
ДП-140.800 (95).xlsx	95.03.04.13.00	Заклепка
ДП-140.800 (95).xlsx	00.02.02.02.39	Шайба плоская
ДП-140.800 (95).xlsx	95.03.04.14.00	Винт барашковый
ДП-140.800 (95).xlsx	95.03.04.16.00	Шестигранник
ДП-140.800 (95).xlsx	95.02.00.01.00	Ключ специальный
ДП-140.800 (95).xlsx	95.02.00.02.00	Линейка-ограничитель
ДП-140.800 (95).xlsx	00.02.04.01.46	Винт M5x80
ДП-140.800 (95).xlsx	97.04.03.07.00	Трубка изолирующая
ДП-140.800 (95).xlsx	97.04.03.06.00	Трубка изолирующая (термоусадочная)
ДП-140.800 (95).xlsx	95.03.01.00.00	 Кожух подвижный в сборе
ДП-140.800 (95).xlsx	95.03.04.00.00	Основание в сборе 
ДП-140.800 (95).xlsx	95.02.00.06.00	Фланец комплект (внутренний + наружный)
ДП-165.1200 (96).xlsx	00.02.04.01.21	Винт M5x55
ДП-165.1200 (96).xlsx	00.02.03.01.04	Винт саморез
ДП-165.1200 (96).xlsx	96.05.00.00.00	Ручка комплект (лев+пр)
ДП-165.1200 (96).xlsx	00.10.01.01.10	Выключатель
ДП-165.1200 (96).xlsx	00.02.03.01.03	Винт саморез
ДП-165.1200 (96).xlsx	96.05.00.05.00	Крышка корпуса двигателя
ДП-165.1200 (96).xlsx	00.02.03.01.51	Винт саморез
ДП-165.1200 (96).xlsx	95.04.03.04.00	Пружина спиральная
ДП-165.1200 (96).xlsx	96.04.03.03.00	Щетка электрическая
ДП-165.1200 (96).xlsx	96.04.03.03.01	Щетка электрическая  (комплект  -2шт.)
ДП-165.1200 (96).xlsx	95.04.03.01.00	Корпус щеткодержателя
ДП-165.1200 (96).xlsx	95.04.03.05.00	Фастон
ДП-165.1200 (96).xlsx	96.01.02.02.00	Табличка маркировочная
ДП-165.1200 (96).xlsx	00.02.04.01.17	Винт M5X25
ДП-165.1200 (96).xlsx	96.05.00.04.00	Корпус двигателя
ДП-165.1200 (96).xlsx	00.02.03.01.63	Винт саморез
ДП-165.1200 (96).xlsx	95.05.00.03.00	Рукоятка дополнительная
ДП-165.1200 (96).xlsx	00.02.04.04.30	Винт M5x16
